billing_account_id,billing_account_name,cloud_id,cloud_name,folder_id,folder_name,resource_id,service_id,service_name,sku_id,sku_name,date,currency,pricing_quantity,pricing_unit,cost,credit,monetary_grant_credit,volume_incentive_credit,cud_credit,misc_credit,label.user_labels.Category,label.user_labels.base_model,label.user_labels.billing,label.user_labels.billing-event,label.user_labels.billing_event,label.user_labels.channel_id,label.user_labels.cloud_id,label.user_labels.cluster_id,label.user_labels.community_id,label.user_labels.execution_mode,label.user_labels.execution_type,label.user_labels.folder_id,label.user_labels.instance_spec,label.user_labels.load-testing-agent,label.user_labels.load_testing_agent,label.user_labels.method,label.user_labels.model,label.user_labels.processing_type,label.user_labels.projects,label.user_labels.request_kind,label.user_labels.request_origin,label.user_labels.subcluster_id,label.user_labels.subcluster_role,label.user_labels.system-datasphere-project_id,label.user_labels.system-datasphere-resource_id,label.user_labels.voice,label.user_labels.x-client-prompt-id,label.user_labels.x-client-response-id,label.user_labels.yc.service.originproduct,locale,updated_at,exported_at
billing_account_id_0001,billing_account_name_0001,,,,,resource_id_0001,service_id_0001,Cloud Video,sku_id_0001,Cloud Video. Хранение оригинала видео,2026-01-26,RUB,0.207742032,gbyte*hour,0.000169488,-0.000169488,-0.000169488,0,0,0,,,,,,label_channel_id_0006,,,,,,,,,,,,,,,,,,,,,,,,ru,1769463723,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,,,,,resource_id_0001,service_id_0001,Cloud Video,sku_id_0001,Cloud Video. Хранение оригинала видео,2026-01-26,RUB,0.331673976,gbyte*hour,0.000270576,-0.000270576,-0.000270576,0,0,0,,,,,,label_channel_id_0005,,,,,,,,,,,,,,,,,,,,,,,,ru,1769463723,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0001,cloud_name_0001,folder_id_0001,folder_name_0001,resource_id_0002,service_id_0002,Object Storage,sku_id_0058,"Object Storage. Стандартное хранилище, операции OPTIONS",2026-01-26,RUB,0.0001,10k*request,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769426739,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0001,cloud_name_0001,folder_id_0001,folder_name_0001,resource_id_0002,service_id_0004,Virtual Private Cloud,sku_id_0033,Исходящий трафик из Object Storage в облачные сети,2026-01-26,RUB,0.001799125,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769433027,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0001,cloud_name_0001,folder_id_0001,folder_name_0001,resource_id_0002,service_id_0004,Virtual Private Cloud,sku_id_0006,Входящий трафик в Object Storage из облачных сетей,2026-01-26,RUB,0.000008702,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769426739,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0001,cloud_name_0001,folder_id_0001,folder_name_0001,,service_id_0010,Yandex AI Studio. Search API,sku_id_0059,Получение данных из API Wordstat,2026-01-26,RUB,0.002,1k*request,0,0,0,0,0,0,,,,,label_billing_event_0001,,,,,,,,,,,label_method_0010,label_model_0001,,,label_request_kind_0001,,,,,,,,,,ru,1769445560,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0001,cloud_name_0001,folder_id_0001,folder_name_0001,resource_id_0002,service_id_0002,Object Storage,sku_id_0060,"Object Storage. Стандартное хранилище, операции HEAD",2026-01-26,RUB,0.0101,10k*request,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769429386,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0004,cloud_name_0004,folder_id_0004,folder_name_0002,resource_id_0006,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-01-26,RUB,0.03945372,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769463977,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0003,cloud_name_0003,folder_id_0003,folder_name_0001,resource_id_0033,service_id_0014,Container Registry,sku_id_0025,Исходящий трафик из Container Registry в сети Яндекс.Облака,2026-01-26,RUB,0.000000122,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769388056,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0006,cloud_name_0006,folder_id_0007,folder_name_0001,resource_id_0011,service_id_0015,Lockbox Service,sku_id_0021,"Lockbox. Версии секретов, управляемых Connection Manager",2026-01-26,RUB,24,secret_version*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769469570,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0009,cloud_name_0009,folder_id_0010,folder_name_0004,resource_id_0034,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-01-26,RUB,0.068972376,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769464262,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,,,,,resource_id_0001,service_id_0001,Cloud Video,sku_id_0005,Cloud Video. Хранение потокового видео,2026-01-27,RUB,74.293597008,gbyte*hour,0.227726928,-0.227726928,-0.227726928,0,0,0,,,,,,label_channel_id_0007,,,,,,,,,,,,,,,,,,,,,,,,ru,1769549010,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,,,,,resource_id_0001,service_id_0001,Cloud Video,sku_id_0001,Cloud Video. Хранение оригинала видео,2026-01-27,RUB,46.459420704,gbyte*hour,0.037904832,-0.037904832,-0.037904832,0,0,0,,,,,,label_channel_id_0007,,,,,,,,,,,,,,,,,,,,,,,,ru,1769549010,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,,,,,resource_id_0001,service_id_0001,Cloud Video,sku_id_0027,Cloud Video. Хранение потокового Live видео,2026-01-27,RUB,1.046219472,gbyte*hour,0,0,0,0,0,0,,,,,,label_channel_id_0007,,,,,,,,,,,,,,,,,,,,,,,,ru,1769549010,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,,,,,resource_id_0001,service_id_0001,Cloud Video,sku_id_0027,Cloud Video. Хранение потокового Live видео,2026-01-27,RUB,0.643173336,gbyte*hour,0,0,0,0,0,0,,,,,,label_channel_id_0008,,,,,,,,,,,,,,,,,,,,,,,,ru,1769549010,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0004,cloud_name_0004,folder_id_0004,folder_name_0002,resource_id_0035,service_id_0014,Container Registry,sku_id_0020,Container Registry. Хранилище,2026-01-27,RUB,2.256386784,gbyte*hour,0.010322976,-0.010322976,-0.010322976,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769549831,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0004,cloud_name_0004,folder_id_0004,folder_name_0002,resource_id_0020,service_id_0002,Object Storage,sku_id_0023,"Object Storage. Стандартное хранилище, операции PUT",2026-01-27,RUB,0.003,1k*request,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769537390,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0002,cloud_name_0002,folder_id_0002,folder_name_0001,resource_id_0027,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-01-27,RUB,0.302704776,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769550295,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0010,cloud_name_0010,folder_id_0011,folder_name_0004,resource_id_0036,service_id_0015,Lockbox Service,sku_id_0021,"Lockbox. Версии секретов, управляемых Connection Manager",2026-01-27,RUB,24,secret_version*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769551940,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0010,cloud_name_0010,folder_id_0011,folder_name_0004,resource_id_0016,service_id_0015,Lockbox Service,sku_id_0021,"Lockbox. Версии секретов, управляемых Connection Manager",2026-01-27,RUB,24,secret_version*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769555368,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0013,cloud_name_0013,folder_id_0014,folder_name_0001,resource_id_0037,service_id_0014,Container Registry,sku_id_0025,Исходящий трафик из Container Registry в сети Яндекс.Облака,2026-01-27,RUB,0.000000121,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769472728,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0003,cloud_name_0003,folder_id_0003,folder_name_0001,resource_id_0022,service_id_0013,Yandex Cloud Registry,sku_id_0019,Cloud Registry. Хранилище,2026-01-27,RUB,1.035246675,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769564147,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0006,cloud_name_0006,folder_id_0007,folder_name_0001,resource_id_0028,service_id_0015,Lockbox Service,sku_id_0021,"Lockbox. Версии секретов, управляемых Connection Manager",2026-01-27,RUB,24,secret_version*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769555150,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0007,cloud_name_0007,folder_id_0008,folder_name_0001,resource_id_0038,service_id_0004,Virtual Private Cloud,sku_id_0004,Публичный IP-адрес (динамический или статический),2026-01-27,RUB,0.270833333,fip*hour,0.07137,-0.07137,-0.07137,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769506773,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,,,,,resource_id_0001,service_id_0001,Cloud Video,sku_id_0001,Cloud Video. Хранение оригинала видео,2026-01-28,RUB,0.331673976,gbyte*hour,0.000270576,-0.000270576,-0.000270576,0,0,0,,,,,,label_channel_id_0005,,,,,,,,,,,,,,,,,,,,,,,,ru,1769635736,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0001,cloud_name_0001,folder_id_0001,folder_name_0001,resource_id_0002,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-01-28,RUB,0.28441704,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769636291,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0001,cloud_name_0001,folder_id_0001,folder_name_0001,resource_id_0026,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-01-28,RUB,0.000518016,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769636374,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0011,cloud_name_0011,folder_id_0012,folder_name_0001,,service_id_0012,Yandex AI Studio. SpeechKit,sku_id_0050,Асинхронное распознавание аудиофайлов,2026-01-28,RUB,10339,second,105.11309774,-105.11309774,-105.11309774,0,0,0,,,,label_billing_event_0004,,,,,,,,,,,,label_method_0007,label_model_0008,,,label_request_kind_0002,label_request_origin_0003,,,,,,,,,ru,1769624025,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0011,cloud_name_0011,folder_id_0012,folder_name_0001,resource_id_0029,service_id_0017,Yandex Cloud Logging,sku_id_0024,Cloud Logging. Запись данных,2026-01-28,RUB,0.000001381,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769621853,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0002,cloud_name_0002,folder_id_0002,folder_name_0001,resource_id_0027,service_id_0004,Virtual Private Cloud,sku_id_0006,Входящий трафик в Object Storage из облачных сетей,2026-01-28,RUB,0.00003862,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769629992,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0012,cloud_name_0012,folder_id_0013,folder_name_0001,resource_id_0039,service_id_0009,Compute Cloud,sku_id_0038,"Вычислительные ресурсы обычной ВМ, Intel Ice Lake, RAM",2026-01-28,RUB,0.186111111,gbyte*hour,0.057218,-0.057218,-0.057218,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769591957,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0012,cloud_name_0012,folder_id_0013,folder_name_0001,resource_id_0039,service_id_0004,Virtual Private Cloud,sku_id_0011,Входящий трафик из интернета,2026-01-28,RUB,0.000000819,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769591837,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0012,cloud_name_0012,folder_id_0013,folder_name_0001,resource_id_0030,service_id_0017,Yandex Cloud Logging,sku_id_0031,Cloud Logging. Хранение данных,2026-01-28,RUB,0.002555038,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769634774,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0003,cloud_name_0003,folder_id_0003,folder_name_0001,,service_id_0006,Monitoring,sku_id_0009,Количество алертов,2026-01-28,RUB,288,alert,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769634009,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0006,cloud_name_0006,folder_id_0007,folder_name_0001,resource_id_0040,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-01-28,RUB,0.012516144,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769636393,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0008,cloud_name_0008,folder_id_0009,folder_name_0001,resource_id_0041,service_id_0014,Container Registry,sku_id_0025,Исходящий трафик из Container Registry в сети Яндекс.Облака,2026-01-28,RUB,9.701686879,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769603068,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,,,,,resource_id_0001,service_id_0001,Cloud Video,sku_id_0005,Cloud Video. Хранение потокового видео,2026-01-29,RUB,53.365322376,gbyte*hour,0.163577016,-0.163577016,-0.163577016,0,0,0,,,,,,label_channel_id_0001,,,,,,,,,,,,,,,,,,,,,,,,ru,1769722113,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,,,,,resource_id_0001,service_id_0001,Cloud Video,sku_id_0001,Cloud Video. Хранение оригинала видео,2026-01-29,RUB,0.207742032,gbyte*hour,0.000169488,-0.000169488,-0.000169488,0,0,0,,,,,,label_channel_id_0006,,,,,,,,,,,,,,,,,,,,,,,,ru,1769722113,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,,,,,resource_id_0001,service_id_0001,Cloud Video,sku_id_0001,Cloud Video. Хранение оригинала видео,2026-01-29,RUB,0.05958468,gbyte*hour,0.0000486,-0.0000486,-0.0000486,0,0,0,,,,,,label_channel_id_0003,,,,,,,,,,,,,,,,,,,,,,,,ru,1769722113,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0015,cloud_name_0015,folder_id_0016,folder_name_0001,resource_id_0042,service_id_0019,Smart Web Security,sku_id_0032,Smart Web Security. Количество профилей ARL,2026-01-29,RUB,0.032258062,profile*month,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769719872,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0001,cloud_name_0001,folder_id_0001,folder_name_0001,resource_id_0002,service_id_0002,Object Storage,sku_id_0058,"Object Storage. Стандартное хранилище, операции OPTIONS",2026-01-29,RUB,0.0003,10k*request,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769712703,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0001,cloud_name_0001,folder_id_0001,folder_name_0001,resource_id_0002,service_id_0004,Virtual Private Cloud,sku_id_0033,Исходящий трафик из Object Storage в облачные сети,2026-01-29,RUB,0.038333656,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769720414,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0001,cloud_name_0001,folder_id_0001,folder_name_0001,resource_id_0002,service_id_0002,Object Storage,sku_id_0016,"Object Storage. Стандартное хранилище, операции GET",2026-01-29,RUB,0.0084,10k*request,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769720413,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0004,cloud_name_0004,folder_id_0004,folder_name_0002,resource_id_0006,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-01-29,RUB,0.045271786,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769722360,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0004,cloud_name_0004,folder_id_0004,folder_name_0002,resource_id_0020,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-01-29,RUB,0.042284888,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769722744,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0004,cloud_name_0004,folder_id_0004,folder_name_0002,resource_id_0035,service_id_0014,Container Registry,sku_id_0025,Исходящий трафик из Container Registry в сети Яндекс.Облака,2026-01-29,RUB,0.000000122,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769646322,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0008,cloud_name_0008,folder_id_0009,folder_name_0001,resource_id_0041,service_id_0014,Container Registry,sku_id_0020,Container Registry. Хранилище,2026-01-29,RUB,6.7870844,gbyte*hour,0.03105091,-0.03105091,-0.03105091,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769646905,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0008,cloud_name_0008,folder_id_0009,folder_name_0001,resource_id_0041,service_id_0014,Container Registry,sku_id_0025,Исходящий трафик из Container Registry в сети Яндекс.Облака,2026-01-29,RUB,0.000000122,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769646556,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0008,cloud_name_0008,folder_id_0009,folder_name_0001,,service_id_0016,Yandex AI Studio,sku_id_0039,"Генерация текста, модели Yandex",2026-01-29,RUB,18.402,1k*unit,3.741739938,-3.741739938,-3.741739938,0,0,0,,label_base_model_0001,,label_billing_event_0003,,,,,,,,,,,,label_method_0006,label_model_0007,,,label_request_kind_0001,label_request_origin_0002,,,,,,,,,ru,1769709332,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0009,cloud_name_0009,folder_id_0010,folder_name_0004,resource_id_0015,service_id_0004,Virtual Private Cloud,sku_id_0006,Входящий трафик в Object Storage из облачных сетей,2026-01-29,RUB,0.000021441,gbyte,0,0,0,0,0,0,,,label_billing_0001,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769717870,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0009,cloud_name_0009,folder_id_0010,folder_name_0004,resource_id_0034,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-01-29,RUB,0.068972376,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769722619,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0001,cloud_name_0001,folder_id_0001,folder_name_0001,resource_id_0002,service_id_0004,Virtual Private Cloud,sku_id_0018,Исходящий трафик из Object Storage,2026-01-30,RUB,0.0000001,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769785461,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0001,cloud_name_0001,folder_id_0001,folder_name_0001,,service_id_0010,Yandex AI Studio. Search API,sku_id_0059,Получение данных из API Wordstat,2026-01-30,RUB,0.002,1k*request,0,0,0,0,0,0,,,,,label_billing_event_0001,,,,,,,,,,,label_method_0011,label_model_0001,,,label_request_kind_0001,,,,,,,,,,ru,1769794713,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0001,cloud_name_0001,folder_id_0001,folder_name_0001,resource_id_0026,service_id_0002,Object Storage,sku_id_0034,"Object Storage. Стандартное хранилище, операции LIST",2026-01-30,RUB,0.101,1k*request,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769795717,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0002,cloud_name_0002,folder_id_0002,folder_name_0001,resource_id_0027,service_id_0002,Object Storage,sku_id_0023,"Object Storage. Стандартное хранилище, операции PUT",2026-01-30,RUB,0.019,1k*request,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769804811,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0002,cloud_name_0002,folder_id_0005,folder_name_0003,resource_id_0021,service_id_0002,Object Storage,sku_id_0016,"Object Storage. Стандартное хранилище, операции GET",2026-01-30,RUB,0.0002,10k*request,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769764286,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0012,cloud_name_0012,folder_id_0013,folder_name_0001,resource_id_0043,service_id_0004,Virtual Private Cloud,sku_id_0004,Публичный IP-адрес (динамический или статический),2026-01-30,RUB,15.982499999,fip*hour,4.2117084,-4.2117084,-4.2117084,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769807274,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0012,cloud_name_0012,folder_id_0013,folder_name_0001,resource_id_0044,service_id_0009,Compute Cloud,sku_id_0013,Быстрый диск (SSD),2026-01-30,RUB,479.999999998,gbyte*hour,8.718115199,-8.718115199,-8.718115199,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769807793,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0012,cloud_name_0012,folder_id_0013,folder_name_0001,resource_id_0045,service_id_0021,Cloud Functions,sku_id_0040,Cloud Functions. Вызов функции,2026-01-30,RUB,0.000061,1m*invocation,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769752815,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0012,cloud_name_0012,folder_id_0013,folder_name_0001,resource_id_0039,service_id_0004,Virtual Private Cloud,sku_id_0011,Входящий трафик из интернета,2026-01-30,RUB,0.001840248,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769806851,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0010,cloud_name_0010,folder_id_0011,folder_name_0004,resource_id_0036,service_id_0015,Lockbox Service,sku_id_0021,"Lockbox. Версии секретов, управляемых Connection Manager",2026-01-30,RUB,24,secret_version*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769811983,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0003,cloud_name_0003,folder_id_0003,folder_name_0001,resource_id_0022,service_id_0013,Yandex Cloud Registry,sku_id_0019,Cloud Registry. Хранилище,2026-01-30,RUB,1.035246675,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769823351,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0008,cloud_name_0008,folder_id_0009,folder_name_0001,resource_id_0041,service_id_0014,Container Registry,sku_id_0025,Исходящий трафик из Container Registry в сети Яндекс.Облака,2026-01-30,RUB,9.423349807,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769766819,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,,,,,resource_id_0001,service_id_0001,Cloud Video,sku_id_0005,Cloud Video. Хранение потокового видео,2026-01-31,RUB,0.191584368,gbyte*hour,0.000587232,-0.000587232,-0.000587232,0,0,0,,,,,,label_channel_id_0006,,,,,,,,,,,,,,,,,,,,,,,,ru,1769894913,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,,,,,resource_id_0001,service_id_0001,Cloud Video,sku_id_0005,Cloud Video. Хранение потокового видео,2026-01-31,RUB,23.946049944,gbyte*hour,0.073400184,-0.073400184,-0.073400184,0,0,0,,,,,,label_channel_id_0002,,,,,,,,,,,,,,,,,,,,,,,,ru,1769894913,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0004,cloud_name_0004,folder_id_0004,folder_name_0002,resource_id_0035,service_id_0014,Container Registry,sku_id_0025,Исходящий трафик из Container Registry в сети Яндекс.Облака,2026-01-31,RUB,0.000000122,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769819418,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0002,cloud_name_0002,folder_id_0005,folder_name_0003,resource_id_0021,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-01-31,RUB,0.00171528,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769895388,2026-02-15T06:10:33.027788+00:00
